src,dst
esquina_4416,esquina_8104
esquina_451,esquina_2479
esquina_1995,esquina_5568
esquina_4954,esquina_2744
esquina_819,esquina_8105
esquina_5007,esquina_2436
esquina_5476,esquina_997
esquina_9139,esquina_9076
esquina_3457,esquina_6031
esquina_7259,esquina_6954
esquina_5841,esquina_623
esquina_294,esquina_4529
esquina_6070,esquina_5146
esquina_4908,esquina_7695
esquina_100,esquina_6348
esquina_430,esquina_6959
esquina_5632,esquina_7334
esquina_3390,esquina_5646
esquina_5074,esquina_1768
esquina_4057,esquina_2290
esquina_4223,esquina_1258
esquina_592,esquina_932
esquina_1226,esquina_6425
esquina_6670,esquina_5926
esquina_671,esquina_6484
esquina_4078,esquina_2184
esquina_2516,esquina_9302
esquina_8538,esquina_324
esquina_7379,esquina_9834
esquina_5931,esquina_3350
esquina_4576,esquina_7276
esquina_5768,esquina_5057
esquina_7816,esquina_5005
esquina_6635,esquina_3831
esquina_3205,esquina_3895
esquina_2551,esquina_6724
esquina_8993,esquina_5352
esquina_5040,esquina_835
esquina_503,esquina_6141
esquina_9155,esquina_6076
esquina_9952,esquina_3
esquina_545,esquina_5604
esquina_8815,esquina_3832
esquina_5925,esquina_1487
esquina_7462,esquina_1401
esquina_8910,esquina_2309
esquina_6972,esquina_9153
esquina_6077,esquina_8164
esquina_9109,esquina_3759
esquina_714,esquina_2633
esquina_5666,esquina_2296
esquina_7833,esquina_7663
esquina_6406,esquina_789
esquina_7157,esquina_6943
esquina_4122,esquina_2067
esquina_4848,esquina_2482
esquina_2146,esquina_3866
esquina_8287,esquina_5281
esquina_692,esquina_2447
esquina_6362,esquina_7373
esquina_6439,esquina_9719
esquina_9261,esquina_4521
esquina_2223,esquina_9578
esquina_9791,esquina_6772
esquina_2372,esquina_2920
esquina_2463,esquina_3416
esquina_2211,esquina_3973
esquina_6778,esquina_7123
esquina_9319,esquina_1405
esquina_991,esquina_3232
esquina_5184,esquina_400
esquina_5421,esquina_3212
esquina_5618,esquina_3125
esquina_9625,esquina_4840
esquina_7843,esquina_4866
esquina_327,esquina_2830
esquina_5940,esquina_2566
esquina_9844,esquina_1631
esquina_3189,esquina_1111
esquina_6645,esquina_5617
esquina_2022,esquina_3047
esquina_8110,esquina_7702
esquina_1654,esquina_4526
esquina_2109,esquina_8339
esquina_6750,esquina_2177
esquina_3435,esquina_472
esquina_7925,esquina_3369
esquina_7811,esquina_721
esquina_2730,esquina_8481
esquina_1482,esquina_7240
esquina_2457,esquina_3881
esquina_4914,esquina_500
esquina_5777,esquina_7414
esquina_8523,esquina_4170
esquina_1176,esquina_9612
esquina_9749,esquina_1518
esquina_8339,esquina_2654
esquina_4389,esquina_1930
esquina_8174,esquina_3559
esquina_7131,esquina_5339
esquina_6063,esquina_5117
esquina_608,esquina_7714
esquina_6585,esquina_9135
esquina_7481,esquina_1945
esquina_7215,esquina_1915
esquina_9310,esquina_146
esquina_5919,esquina_7597
esquina_6182,esquina_2470
esquina_9761,esquina_4468
esquina_2788,esquina_8201
esquina_9388,esquina_8853
esquina_3444,esquina_5991
esquina_2669,esquina_6411
esquina_8258,esquina_3375
esquina_681,esquina_5363
esquina_3392,esquina_1062
esquina_309,esquina_1941
esquina_4918,esquina_9952
esquina_4648,esquina_8777
esquina_3214,esquina_4073
esquina_3816,esquina_2525
esquina_5493,esquina_4649
esquina_3650,esquina_501
esquina_3987,esquina_5081
esquina_7690,esquina_8407
esquina_4278,esquina_4530
esquina_4990,esquina_7839
esquina_522,esquina_2699
esquina_9023,esquina_1612
esquina_5767,esquina_7765
esquina_8584,esquina_9279
esquina_3490,esquina_2516
esquina_9547,esquina_8075
esquina_8363,esquina_7947
esquina_5511,esquina_4249
esquina_2650,esquina_9804
esquina_1342,esquina_5579
esquina_3773,esquina_33
esquina_8469,esquina_5038
esquina_8718,esquina_2942
esquina_9166,esquina_2777
esquina_5887,esquina_6214
esquina_1552,esquina_6710
esquina_6733,esquina_1790
esquina_5883,esquina_3608
esquina_3649,esquina_5263
esquina_9417,esquina_7748
esquina_8276,esquina_932
esquina_765,esquina_9116
esquina_2324,esquina_7603
esquina_7055,esquina_1430
esquina_8725,esquina_3880
esquina_5474,esquina_5948
esquina_182,esquina_4898
esquina_1111,esquina_6361
esquina_4157,esquina_2461
esquina_4392,esquina_3478
esquina_6485,esquina_2575
esquina_1874,esquina_215
esquina_7127,esquina_8704
esquina_6168,esquina_105
esquina_7920,esquina_4313
esquina_2275,esquina_4902
esquina_6767,esquina_1258
esquina_6316,esquina_7979
esquina_2017,esquina_4017
esquina_5888,esquina_8220
esquina_2190,esquina_6448
esquina_7477,esquina_8627
esquina_6017,esquina_6299
esquina_8568,esquina_8662
esquina_2801,esquina_483
esquina_5857,esquina_2588
esquina_8727,esquina_8707
esquina_4121,esquina_3700
esquina_5715,esquina_1617
esquina_6553,esquina_6418
esquina_8704,esquina_6005
esquina_3942,esquina_6546
esquina_4333,esquina_8692
esquina_5170,esquina_6383
esquina_3375,esquina_2629
esquina_4093,esquina_4791
esquina_8120,esquina_2898
esquina_4877,esquina_614
esquina_2162,esquina_2532
esquina_7492,esquina_563
esquina_7006,esquina_5944
esquina_1806,esquina_8363
esquina_9832,esquina_3816
esquina_8363,esquina_6102
esquina_6039,esquina_6804
esquina_8269,esquina_5357
esquina_475,esquina_6501
esquina_3433,esquina_8088
esquina_9422,esquina_3467
esquina_5695,esquina_3589
esquina_6569,esquina_6579
esquina_2374,esquina_921
esquina_4201,esquina_8458
esquina_1887,esquina_3821
esquina_3403,esquina_1091
esquina_9870,esquina_5838
esquina_3239,esquina_6814
esquina_2110,esquina_3748
esquina_818,esquina_2502
esquina_3264,esquina_5531
esquina_5197,esquina_442
esquina_271,esquina_6709
esquina_5155,esquina_3453
esquina_3533,esquina_1246
esquina_1545,esquina_1483
esquina_3900,esquina_717
esquina_7343,esquina_6564
esquina_8259,esquina_9912
esquina_7940,esquina_7964
esquina_3383,esquina_3719
esquina_7199,esquina_7809
esquina_3100,esquina_7391
esquina_6706,esquina_7696
esquina_2471,esquina_8642
esquina_6265,esquina_2969
esquina_6886,esquina_6119
esquina_2850,esquina_3439
esquina_3900,esquina_5333
esquina_4302,esquina_2931
esquina_2046,esquina_1723
esquina_9745,esquina_4526
esquina_6613,esquina_9474
esquina_7491,esquina_5056
esquina_6294,esquina_705
esquina_1729,esquina_3707
esquina_7978,esquina_6305
esquina_5493,esquina_2271
esquina_2379,esquina_5979
esquina_5024,esquina_5692
esquina_9674,esquina_3353
esquina_2099,esquina_4001
esquina_863,esquina_1544
esquina_6140,esquina_7771
esquina_5587,esquina_2039
esquina_9845,esquina_2415
esquina_966,esquina_4541
esquina_3547,esquina_209
esquina_9481,esquina_6596
esquina_3369,esquina_370
esquina_2490,esquina_5559
esquina_9990,esquina_9349
esquina_8495,esquina_2801
esquina_3318,esquina_3904
esquina_7957,esquina_5692
esquina_8546,esquina_4919
esquina_3148,esquina_6444
esquina_6340,esquina_6810
esquina_1306,esquina_2676
esquina_4407,esquina_2254
esquina_4768,esquina_4158
esquina_4042,esquina_9743
esquina_7770,esquina_2695
esquina_2836,esquina_2123
esquina_7560,esquina_4286
esquina_1923,esquina_9652
esquina_2253,esquina_1293
esquina_9165,esquina_100
esquina_5430,esquina_3805
esquina_8448,esquina_760
esquina_1273,esquina_8118
esquina_2146,esquina_661
esquina_9106,esquina_8361
esquina_2181,esquina_7351
esquina_170,esquina_4581
esquina_6383,esquina_564
esquina_3835,esquina_1857
esquina_3391,esquina_7591
esquina_5563,esquina_7719
esquina_9251,esquina_4824
esquina_3366,esquina_5826
esquina_7720,esquina_7061
esquina_6189,esquina_1454
esquina_8776,esquina_3201
esquina_4650,esquina_4707
esquina_9672,esquina_3499
esquina_3826,esquina_9621
esquina_5267,esquina_9094
esquina_3467,esquina_6893
esquina_600,esquina_5456
esquina_9972,esquina_9703
esquina_5971,esquina_1771
esquina_2963,esquina_737
esquina_3161,esquina_1163
esquina_3095,esquina_1259
esquina_1883,esquina_4298
esquina_4048,esquina_474
esquina_4660,esquina_9987
esquina_7098,esquina_8046
esquina_8201,esquina_6517
esquina_5437,esquina_9993
esquina_3211,esquina_4901
esquina_6098,esquina_9425
esquina_3931,esquina_9993
esquina_1359,esquina_7862
esquina_9195,esquina_7573
esquina_4652,esquina_3571
esquina_3568,esquina_2396
esquina_2102,esquina_275
esquina_7551,esquina_4517
esquina_5521,esquina_3779
esquina_8331,esquina_6735
esquina_2501,esquina_187
esquina_6866,esquina_3301
esquina_4469,esquina_7816
esquina_1328,esquina_980
esquina_179,esquina_936
esquina_784,esquina_3065
esquina_1646,esquina_842
esquina_1719,esquina_2623
esquina_7360,esquina_3876
esquina_1601,esquina_7117
esquina_2596,esquina_1451
esquina_8047,esquina_6407
esquina_1192,esquina_8550
esquina_3489,esquina_7641
esquina_8149,esquina_4810
esquina_3468,esquina_7582
esquina_9821,esquina_1116
esquina_6917,esquina_9188
esquina_6691,esquina_4108
esquina_7165,esquina_1886
esquina_4393,esquina_6535
esquina_2461,esquina_5604
esquina_3567,esquina_5580
esquina_2184,esquina_7092
esquina_7597,esquina_8923
esquina_9985,esquina_293
esquina_7861,esquina_4093
esquina_5964,esquina_9994
esquina_7490,esquina_6754
esquina_7209,esquina_1221
esquina_6645,esquina_3194
esquina_5468,esquina_9271
esquina_9919,esquina_7762
esquina_2166,esquina_9663
esquina_6048,esquina_649
esquina_2982,esquina_2749
esquina_1765,esquina_1551
esquina_8225,esquina_4134
esquina_234,esquina_168
esquina_6348,esquina_9076
esquina_9866,esquina_4177
esquina_884,esquina_6648
esquina_5046,esquina_9363
esquina_9954,esquina_1335
esquina_5953,esquina_143
esquina_1646,esquina_9714
esquina_3595,esquina_4115
esquina_4566,esquina_6078
esquina_2470,esquina_7553
esquina_2082,esquina_7407
esquina_542,esquina_4840
esquina_3160,esquina_4351
esquina_9336,esquina_9912
esquina_616,esquina_2263
esquina_7518,esquina_8011
esquina_3560,esquina_4376
esquina_2060,esquina_3580
esquina_995,esquina_7691
esquina_7678,esquina_2152
esquina_9645,esquina_8613
esquina_9068,esquina_5283
esquina_9009,esquina_7138
esquina_6647,esquina_4322
esquina_8699,esquina_127
esquina_3320,esquina_5863
esquina_5645,esquina_2656
esquina_8772,esquina_5430
esquina_9745,esquina_8520
esquina_7750,esquina_9750
esquina_7025,esquina_2135
esquina_5290,esquina_9078
esquina_6868,esquina_7893
esquina_5299,esquina_4937
esquina_125,esquina_3934
esquina_5497,esquina_7221
esquina_9934,esquina_4034
esquina_8342,esquina_5363
esquina_9894,esquina_3415
esquina_6257,esquina_3398
esquina_8304,esquina_4832
esquina_6813,esquina_8788
esquina_9465,esquina_8646
esquina_6874,esquina_9407
esquina_7880,esquina_8429
esquina_526,esquina_952
esquina_1792,esquina_4957
esquina_4468,esquina_3734
esquina_4015,esquina_3933
esquina_5969,esquina_8638
esquina_1351,esquina_9436
esquina_5939,esquina_3665
esquina_8440,esquina_7596
esquina_5459,esquina_1540
esquina_9492,esquina_9557
esquina_1496,esquina_4571
esquina_8447,esquina_5061
esquina_2759,esquina_9675
esquina_3043,esquina_64
esquina_9020,esquina_4798
esquina_3147,esquina_9922
esquina_9103,esquina_7490
esquina_556,esquina_5365
esquina_9919,esquina_7430
esquina_8709,esquina_9197
esquina_4736,esquina_7106
esquina_9057,esquina_6626
esquina_2937,esquina_113
esquina_9941,esquina_5106
esquina_4553,esquina_6745
esquina_7479,esquina_7436
esquina_7339,esquina_5096
esquina_1674,esquina_7191
esquina_5477,esquina_90
esquina_6572,esquina_4510
esquina_1218,esquina_5768
esquina_8235,esquina_6167
esquina_754,esquina_7429
esquina_1212,esquina_2143
esquina_5281,esquina_4181
esquina_7408,esquina_9708
esquina_6944,esquina_5499
esquina_5488,esquina_8565
esquina_8724,esquina_1438
esquina_2940,esquina_2366
esquina_6766,esquina_9440
esquina_6782,esquina_7010
esquina_9702,esquina_5617
esquina_8411,esquina_356
esquina_9181,esquina_6591
esquina_2556,esquina_2219
esquina_6613,esquina_5019
esquina_1099,esquina_9504
esquina_2304,esquina_4639
esquina_5691,esquina_8088
esquina_4308,esquina_8221
esquina_933,esquina_2842
esquina_8811,esquina_6828
esquina_8788,esquina_275
esquina_782,esquina_2102
esquina_4186,esquina_7834
esquina_9409,esquina_6583
esquina_9178,esquina_8264
esquina_9386,esquina_4975
esquina_2381,esquina_4442
esquina_8991,esquina_8224
esquina_4467,esquina_7560
esquina_3792,esquina_2
esquina_8072,esquina_4487
esquina_3309,esquina_1131
esquina_2630,esquina_4400
esquina_4326,esquina_3198
esquina_7499,esquina_4584
esquina_7526,esquina_3028
esquina_5336,esquina_9422
esquina_1438,esquina_4563
esquina_3309,esquina_7865
esquina_1580,esquina_2194
esquina_7616,esquina_3277
esquina_9718,esquina_7087
esquina_7906,esquina_1257
esquina_9306,esquina_4022
esquina_2861,esquina_330
esquina_6006,esquina_6803
esquina_615,esquina_5257
esquina_4833,esquina_3698
esquina_3873,esquina_3627
esquina_4508,esquina_1187
esquina_1993,esquina_3559
esquina_7321,esquina_3998
esquina_1044,esquina_2560
esquina_4140,esquina_1436
esquina_6790,esquina_3164
esquina_2442,esquina_6632
esquina_676,esquina_7074
esquina_1422,esquina_173
esquina_6322,esquina_7536
esquina_2269,esquina_9825
esquina_4629,esquina_5048
esquina_9235,esquina_8992
esquina_7190,esquina_5134
esquina_8944,esquina_7193
esquina_6109,esquina_5891
esquina_7911,esquina_8831
esquina_4320,esquina_4899
esquina_2341,esquina_3887
esquina_4236,esquina_7906
esquina_5886,esquina_293
esquina_6884,esquina_9316
esquina_4248,esquina_7297
esquina_2709,esquina_1841
esquina_2960,esquina_8823
esquina_799,esquina_3221
esquina_3359,esquina_1562
esquina_8516,esquina_3412
esquina_9975,esquina_9266
esquina_2230,esquina_1842
esquina_9895,esquina_5258
esquina_1834,esquina_6696
esquina_9488,esquina_6499
esquina_6296,esquina_2373
esquina_8811,esquina_6823
esquina_3787,esquina_3849
esquina_4137,esquina_5363
esquina_162,esquina_5310
esquina_1774,esquina_6830
esquina_6614,esquina_6159
esquina_5758,esquina_9129
esquina_1684,esquina_7689
esquina_4234,esquina_9524
esquina_7082,esquina_2159
esquina_4062,esquina_3698
esquina_3706,esquina_3823
esquina_5685,esquina_8887
esquina_7755,esquina_250
esquina_1111,esquina_7215
esquina_4267,esquina_3597
esquina_9355,esquina_2006
esquina_3602,esquina_5203
esquina_2382,esquina_3235
esquina_9477,esquina_8898
esquina_4216,esquina_9462
esquina_8631,esquina_3323
esquina_1075,esquina_441
esquina_6060,esquina_2705
esquina_7584,esquina_1312
esquina_2933,esquina_3758
esquina_7516,esquina_5969
esquina_6779,esquina_5666
esquina_8339,esquina_9355
esquina_4191,esquina_5523
esquina_7037,esquina_1894
esquina_4285,esquina_7150
esquina_8701,esquina_4911
esquina_3878,esquina_9944
esquina_9259,esquina_1634
esquina_890,esquina_5290
esquina_7422,esquina_1452
esquina_7668,esquina_5941
esquina_5115,esquina_6217
esquina_2096,esquina_1560
esquina_8273,esquina_8027
esquina_233,esquina_6244
esquina_6986,esquina_3793
esquina_3751,esquina_7833
esquina_298,esquina_6238
esquina_7309,esquina_7457
esquina_7109,esquina_2776
esquina_1127,esquina_9882
esquina_9174,esquina_9079
esquina_5396,esquina_4582
esquina_7361,esquina_3224
esquina_9539,esquina_6212
esquina_3687,esquina_6632
esquina_5789,esquina_5036
esquina_2671,esquina_2707
esquina_5878,esquina_3468
esquina_4316,esquina_5391
esquina_3769,esquina_3776
esquina_7969,esquina_8926
esquina_6703,esquina_6776
esquina_7717,esquina_8361
esquina_8632,esquina_9380
esquina_3379,esquina_8677
esquina_3151,esquina_4625
esquina_7408,esquina_7448
esquina_7627,esquina_5151
esquina_601,esquina_9015
esquina_2055,esquina_3417
esquina_4977,esquina_672
esquina_3288,esquina_4949
esquina_9242,esquina_676
esquina_7877,esquina_9310
esquina_2260,esquina_3403
esquina_3454,esquina_1032
esquina_8041,esquina_7811
esquina_6519,esquina_3367
esquina_9953,esquina_791
esquina_3283,esquina_2953
esquina_6487,esquina_6539
esquina_9607,esquina_4508
esquina_6496,esquina_2636
esquina_466,esquina_8532
esquina_6996,esquina_8502
esquina_1928,esquina_4867
esquina_6026,esquina_8957
esquina_6340,esquina_2434
esquina_9796,esquina_7092
esquina_8583,esquina_7214
esquina_9169,esquina_6019
esquina_5898,esquina_4698
esquina_7472,esquina_3898
esquina_2868,esquina_5277
esquina_1557,esquina_3714
esquina_2981,esquina_6685
esquina_6858,esquina_1860
esquina_2620,esquina_2013
esquina_1988,esquina_5922
esquina_233,esquina_2152
esquina_378,esquina_6291
esquina_5547,esquina_8309
esquina_9219,esquina_7406
esquina_5151,esquina_2137
esquina_5404,esquina_9701
esquina_3624,esquina_4134
esquina_3185,esquina_9978
esquina_6905,esquina_859
esquina_3890,esquina_106
esquina_9581,esquina_6315
esquina_2902,esquina_350
esquina_9539,esquina_4820
esquina_1957,esquina_697
esquina_8865,esquina_2587
esquina_1558,esquina_5019
esquina_4641,esquina_3111
esquina_1951,esquina_2984
esquina_6322,esquina_8424
esquina_2124,esquina_4233
esquina_4992,esquina_3638
esquina_3763,esquina_7870
esquina_4449,esquina_1827
esquina_6192,esquina_5547
esquina_1780,esquina_9843
esquina_9955,esquina_9230
esquina_6682,esquina_4759
esquina_666,esquina_3975
esquina_1552,esquina_3039
esquina_8318,esquina_4340
esquina_1676,esquina_7702
esquina_3756,esquina_5290
esquina_5921,esquina_7115
esquina_7006,esquina_9660
esquina_3311,esquina_7350
esquina_9565,esquina_3233
esquina_1752,esquina_4676
esquina_314,esquina_9652
esquina_5024,esquina_8825
esquina_5883,esquina_4877
esquina_1518,esquina_2571
esquina_7405,esquina_7313
esquina_2259,esquina_6536
esquina_6906,esquina_8962
esquina_6249,esquina_7359
esquina_2197,esquina_2568
esquina_6575,esquina_3343
esquina_4084,esquina_4904
esquina_8871,esquina_5480
esquina_7681,esquina_9845
esquina_7351,esquina_5908
esquina_9379,esquina_1020
esquina_7081,esquina_2976
esquina_3810,esquina_3391
esquina_1126,esquina_9266
esquina_3022,esquina_9125
esquina_9005,esquina_6552
esquina_4632,esquina_2768
esquina_679,esquina_6234
esquina_6204,esquina_3736
esquina_4059,esquina_6234
esquina_1351,esquina_7213
esquina_182,esquina_8765
esquina_159,esquina_7452
esquina_2713,esquina_3016
esquina_8668,esquina_6967
esquina_231,esquina_3466
esquina_2354,esquina_2572
esquina_3972,esquina_6864
esquina_4067,esquina_4498
esquina_7444,esquina_9534
esquina_9330,esquina_9443
esquina_772,esquina_7403
esquina_8610,esquina_9323
esquina_8238,esquina_9918
esquina_8314,esquina_9185
esquina_9060,esquina_2674
esquina_3351,esquina_7871
esquina_775,esquina_7000
esquina_7736,esquina_4045
esquina_6292,esquina_9134
esquina_1417,esquina_8301
esquina_1694,esquina_8610
esquina_438,esquina_8111
esquina_2052,esquina_8270
esquina_5357,esquina_9234
esquina_7134,esquina_8597
esquina_1788,esquina_4022
esquina_8113,esquina_4058
esquina_4104,esquina_8275
esquina_3006,esquina_2871
esquina_4078,esquina_6978
esquina_3256,esquina_250
esquina_6405,esquina_4858
esquina_1289,esquina_3206
esquina_1953,esquina_4590
esquina_2414,esquina_6529
esquina_652,esquina_1877
esquina_7228,esquina_1504
esquina_8803,esquina_2052
esquina_7612,esquina_7547
esquina_8529,esquina_1136
esquina_3052,esquina_7239
esquina_7646,esquina_6037
esquina_3879,esquina_5237
esquina_7608,esquina_6555
esquina_4282,esquina_2061
esquina_3672,esquina_2082
esquina_1005,esquina_4786
esquina_2698,esquina_4916
esquina_4074,esquina_9893
esquina_9338,esquina_4917
esquina_2699,esquina_182
esquina_467,esquina_3102
esquina_149,esquina_2821
esquina_4868,esquina_581
esquina_5361,esquina_2407
esquina_1179,esquina_3247
esquina_6400,esquina_2279
esquina_979,esquina_1864
esquina_9687,esquina_181
esquina_1343,esquina_3599
esquina_4505,esquina_9207
esquina_210,esquina_5533
esquina_7469,esquina_9872
esquina_324,esquina_3618
