data,hora,cidade,volume_transmitido_mb
2024-04-06,06:32,Podgorica,0.11
2024-04-07,09:50,Sarajevo,14.11
2024-04-01,13:52,Tirana,4.65
2024-04-02,06:38,Skopje,21.9
2024-04-01,14:51,Sarajevo,1.94
2024-04-04,03:48,Skopje,18.05
2024-04-02,15:00,Skopje,9.23
2024-04-01,05:24,Skopje,31.68
2024-04-04,07:42,Podgorica,5.03
2024-04-03,16:58,Podgorica,17.57
2024-04-07,15:48,Sarajevo,22.1
2024-04-03,23:53,Skopje,4.57
2024-04-06,11:51,Skopje,41.02
2024-04-01,15:16,Skopje,8.2
2024-04-02,06:36,Skopje,6.12
2024-04-03,10:05,Podgorica,21.99
2024-04-01,22:01,Skopje,3.48
2024-04-05,22:21,Skopje,3.86
2024-04-03,08:52,Sarajevo,25.54
2024-04-03,10:01,Pristina,3.13
2024-04-06,16:59,Podgorica,4.39
2024-04-03,00:12,Pristina,8.19
2024-04-06,09:58,Podgorica,11.76
2024-04-04,11:19,Pristina,55.66
2024-04-03,08:45,Skopje,5.83
2024-04-05,01:28,Skopje,5.36
2024-04-07,23:38,Pristina,13.59
2024-04-06,11:21,Skopje,9.56
2024-04-03,14:27,Skopje,12.74
2024-04-02,02:47,Skopje,0.52
2024-04-05,16:13,Sarajevo,13.0
2024-04-06,07:25,Skopje,11.36
2024-04-06,12:05,Tirana,10.32
2024-04-03,00:45,Sarajevo,2.75
2024-04-01,12:51,Skopje,7.07
2024-04-04,23:13,Sarajevo,25.3
2024-04-04,16:34,Sarajevo,3.84
2024-04-06,13:59,Tirana,0.49
2024-04-02,20:29,Tirana,39.89
2024-04-04,00:58,Tirana,17.44
2024-04-07,01:22,Skopje,3.24
2024-04-02,08:22,Skopje,0.71
2024-04-01,01:37,Pristina,41.74
2024-04-04,13:47,Sarajevo,4.72
2024-04-04,20:57,Pristina,2.07
2024-04-04,03:18,Sarajevo,29.64
2024-04-02,19:43,Podgorica,11.9
2024-04-01,12:19,Skopje,2.11
2024-04-04,11:00,Sarajevo,9.26
2024-04-04,02:57,Skopje,7.42
2024-04-07,21:58,Skopje,5.44
2024-04-07,23:13,Pristina,0.83
2024-04-02,04:40,Sarajevo,3.71
2024-04-05,21:56,Tirana,2.11
2024-04-07,10:21,Sarajevo,1.61
2024-04-06,17:53,Skopje,19.55
2024-04-05,11:06,Sarajevo,7.65
2024-04-07,20:43,Skopje,0.51
2024-04-06,14:48,Skopje,6.61
2024-04-05,00:25,Tirana,9.92
2024-04-04,04:01,Podgorica,3.93
2024-04-02,11:22,Skopje,7.56
2024-04-02,02:26,Podgorica,11.22
2024-04-07,03:06,Pristina,13.46
2024-04-04,15:29,Skopje,51.94
2024-04-04,20:07,Tirana,32.54
2024-04-04,12:33,Pristina,6.67
2024-04-04,18:16,Pristina,2.79
2024-04-05,09:15,Skopje,25.86
2024-04-01,14:14,Sarajevo,2.55
2024-04-05,23:33,Skopje,12.15
2024-04-03,11:53,Skopje,42.01
2024-04-07,09:11,Skopje,1.8
2024-04-06,09:22,Sarajevo,0.28
2024-04-01,04:46,Skopje,12.99
2024-04-05,13:46,Skopje,12.22
2024-04-05,20:10,Sarajevo,69.33
2024-04-06,20:44,Sarajevo,20.6
2024-04-03,14:40,Skopje,7.04
2024-04-07,16:38,Skopje,9.89
2024-04-03,13:23,Skopje,13.83
2024-04-02,06:53,Pristina,10.31
2024-04-05,18:55,Skopje,30.87
2024-04-01,14:22,Pristina,16.23
2024-04-03,15:15,Tirana,12.92
2024-04-03,00:42,Podgorica,14.23
2024-04-01,14:06,Tirana,9.08
2024-04-03,06:43,Pristina,15.49
2024-04-01,17:05,Tirana,6.18
2024-04-07,01:52,Pristina,17.18
2024-04-03,05:56,Pristina,0.02
2024-04-05,06:52,Tirana,19.28
2024-04-02,14:46,Skopje,1.1
2024-04-05,11:28,Podgorica,2.98
2024-04-06,02:34,Skopje,11.6
2024-04-03,17:12,Skopje,33.95
2024-04-01,23:41,Sarajevo,92.04
2024-04-07,23:41,Sarajevo,5.06
2024-04-07,06:49,Sarajevo,7.01
2024-04-07,11:45,Sarajevo,42.51
2024-04-07,20:34,Podgorica,11.46
2024-04-05,15:18,Skopje,7.41
2024-04-04,23:43,Skopje,5.16
2024-04-04,09:04,Podgorica,0.61
2024-04-05,10:21,Podgorica,12.7
2024-04-07,20:46,Pristina,44.02
2024-04-05,02:38,Skopje,7.39
2024-04-03,19:54,Podgorica,18.67
2024-04-06,07:01,Podgorica,9.66
2024-04-07,00:14,Skopje,4.25
2024-04-06,19:09,Sarajevo,7.99
2024-04-02,11:06,Skopje,3.56
2024-04-03,00:58,Tirana,35.45
2024-04-01,22:55,Sarajevo,9.37
2024-04-02,15:08,Podgorica,3.73
2024-04-01,07:59,Sarajevo,69.79
2024-04-04,23:57,Podgorica,14.97
2024-04-07,13:12,Skopje,5.74
2024-04-01,02:42,Sarajevo,3.47
2024-04-02,16:21,Skopje,36.04
2024-04-04,03:03,Podgorica,30.74
2024-04-06,21:48,Skopje,11.96
2024-04-05,01:10,Tirana,1.5
2024-04-05,00:51,Skopje,8.95
2024-04-07,05:47,Sarajevo,3.59
2024-04-02,07:43,Skopje,16.92
2024-04-01,00:42,Podgorica,3.21
2024-04-05,02:05,Tirana,1.19
2024-04-03,11:37,Skopje,9.37
2024-04-02,11:34,Skopje,41.64
2024-04-05,01:08,Skopje,10.05
2024-04-05,08:38,Skopje,7.38
2024-04-01,02:57,Pristina,21.93
2024-04-05,02:34,Podgorica,4.58
2024-04-03,06:31,Skopje,12.62
2024-04-01,04:49,Podgorica,39.08
2024-04-01,06:47,Skopje,6.58
2024-04-06,23:43,Skopje,8.37
2024-04-03,02:44,Podgorica,39.78
2024-04-03,07:12,Podgorica,4.33
2024-04-01,07:47,Skopje,75.98
2024-04-04,03:07,Skopje,3.34
2024-04-06,05:41,Skopje,35.9
2024-04-02,00:46,Podgorica,13.62
2024-04-07,15:09,Skopje,5.39
2024-04-03,14:29,Pristina,1.97
2024-04-05,21:35,Podgorica,8.28
2024-04-04,01:02,Podgorica,4.4
2024-04-06,20:28,Skopje,45.19
2024-04-05,04:51,Podgorica,4.26
2024-04-02,15:55,Sarajevo,3.57
2024-04-01,07:29,Skopje,10.11
2024-04-06,01:25,Skopje,33.32
2024-04-06,08:30,Skopje,2.21
2024-04-06,00:16,Tirana,8.47
2024-04-06,23:27,Skopje,9.34
2024-04-06,12:01,Podgorica,2.64
2024-04-07,16:39,Pristina,9.14
2024-04-07,12:40,Pristina,38.25
2024-04-01,22:34,Podgorica,63.01
2024-04-06,13:52,Skopje,3.55
2024-04-05,20:13,Skopje,10.72
2024-04-02,04:52,Podgorica,5.29
2024-04-06,10:02,Skopje,19.3
2024-04-04,09:08,Tirana,0.22
2024-04-07,11:43,Sarajevo,9.24
2024-04-01,03:24,Podgorica,15.46
2024-04-04,19:22,Sarajevo,3.9
2024-04-05,06:34,Skopje,6.37
2024-04-07,13:09,Tirana,7.99
2024-04-07,01:09,Skopje,15.95
2024-04-02,10:12,Skopje,18.64
2024-04-04,00:48,Skopje,0.2
2024-04-07,05:33,Skopje,21.68
2024-04-05,12:10,Podgorica,19.32
2024-04-05,01:19,Sarajevo,17.89
2024-04-07,11:27,Tirana,4.78
2024-04-07,04:44,Skopje,25.2
2024-04-02,16:27,Tirana,8.99
2024-04-06,10:32,Pristina,0.55
2024-04-06,15:46,Sarajevo,18.56
2024-04-01,02:52,Tirana,13.02
2024-04-07,13:22,Sarajevo,11.16
2024-04-05,13:04,Podgorica,20.01
2024-04-02,04:14,Sarajevo,2.85
2024-04-01,02:22,Skopje,2.32
2024-04-04,12:47,Tirana,50.18
2024-04-07,19:55,Podgorica,26.72
2024-04-05,01:26,Tirana,33.7
2024-04-07,05:57,Skopje,5.56
2024-04-07,06:23,Sarajevo,21.62
2024-04-05,16:12,Pristina,2.45
2024-04-06,06:02,Skopje,6.63
2024-04-06,21:05,Tirana,37.45
2024-04-04,12:23,Skopje,6.33
2024-04-01,20:58,Skopje,18.21
2024-04-07,01:36,Skopje,23.2
2024-04-01,10:37,Sarajevo,1.25
2024-04-07,19:32,Pristina,6.76
2024-04-07,14:11,Pristina,40.66
2024-04-04,22:03,Skopje,8.86
2024-04-05,02:58,Skopje,17.36
2024-04-06,20:11,Tirana,34.41
2024-04-07,17:02,Skopje,33.9
2024-04-01,15:21,Podgorica,7.53
2024-04-03,09:14,Tirana,21.53
2024-04-01,12:04,Skopje,4.49
2024-04-07,22:57,Skopje,17.61
2024-04-01,06:30,Tirana,5.01
2024-04-06,15:16,Skopje,13.49
2024-04-03,11:32,Skopje,29.71
2024-04-06,09:29,Pristina,3.56
2024-04-05,16:53,Skopje,10.48
2024-04-02,19:29,Skopje,10.01
2024-04-06,10:06,Podgorica,7.37
2024-04-07,21:31,Tirana,59.94
2024-04-07,11:26,Podgorica,20.03
2024-04-03,08:08,Tirana,4.63
2024-04-04,22:02,Skopje,0.29
